"","sum.water","sum.lulc.dst011","sum.lulc.dst040","sum.lulc.dst130","sum.lulc.dst140","sum.lulc.dst150","sum.lulc.dst160","sum.lulc.dst190","sum.lulc.dst200","sum.topo","sum.slope","sum.ntl","sum.pop20","mean.water","mean.lulc.dst011","mean.lulc.dst040","mean.lulc.dst130","mean.lulc.dst140","mean.lulc.dst150","mean.lulc.dst160","mean.lulc.dst190","mean.lulc.dst200","mean.topo","mean.slope","mean.ntl","mean.pop20"
"187",119322.4375,-15680.4326171875,697154.875,378572.46875,11264760,474205.4375,655361.8125,19339.96875,459239.1875,420346.8125,17607.53515625,369969.4375,597075,4.04618740081787,-0.531718671321869,23.640308380127,12.8372764587402,381.984558105469,16.0801620483398,22.2231178283691,0.655812442302704,15.572660446167,14.2538318634033,0.597066164016724,12.5455503463745,20.3240985870361
"188",192381.28125,9980.4580078125,157269.140625,167809.1875,6092484,146272.328125,632756.1875,35091.37109375,-1858.91674804688,1422952.875,22245.439453125,382950.125,2021.85473632812,11.4878377914429,0.595972120761871,9.39115524291992,10.0205421447754,363.806030273438,8.73449230194092,37.7843437194824,2.09544277191162,-0.111003182828426,84.9700775146484,1.32836210727692,22.8674488067627,0.120732843875885
"189",32087.451171875,-12335.7919921875,5573910.5,261377.046875,13816076,85451.9609375,738250.5625,29079.70703125,54703.8828125,1992932.875,20861.720703125,571851.875,2844108.25,1.29992926120758,-0.499748528003693,225.810684204102,10.5889263153076,559.717895507812,3.46183633804321,29.9080619812012,1.17807924747467,2.21616792678833,80.7378463745117,0.845151603221893,23.1669063568115,121.942489624023
"190",8062.6708984375,-7706.958984375,1450375.625,122020.09375,3471884.25,32980.94921875,128938.0859375,14741.8251953125,17521.447265625,494704.53125,2709.18359375,87838.8828125,406761.96875,1.29390168190002,-1.23681688308716,232.757049560547,19.5818481445312,557.169799804688,5.292799949646,20.6920528411865,2.36577582359314,2.81185102462769,79.3904418945312,0.434771209955215,14.0964298248291,66.8467330932617
"191",398968.21875,159799.5625,10729981,686080.4375,26887862,91819.9140625,1730447.25,326074.96875,-47369.76953125,7304921,103185.328125,172043.765625,21043.693359375,8.13747692108154,3.25932025909424,218.851943969727,13.993504524231,548.412963867188,1.87278687953949,35.2947273254395,6.65072393417358,-0.966168165206909,148.993377685547,2.10459923744202,3.50905680656433,0.429213553667068
"192",691882624,355608512,2508828672,1286988928,5109657600,356065184,1881877376,909373696,-266973344,3317857536,15414224,1707629.25,108914.671875,64.6891479492188,33.2484321594238,234.56867980957,120.329978942871,477.739135742188,33.291130065918,175.950439453125,85.0239791870117,-24.9612846374512,310.210693359375,1.44118821620941,0.159658715128899,0.0101832421496511
"193",266654544,306813632,1135202816,1151732480,1140223744,390143392,1901135104,831875456,-236299136,1011673792,5020098.5,384189.65625,304.014282226562,56.2828369140625,64.7592239379883,239.607528686523,243.096435546875,240.667297363281,82.34765625,401.273040771484,175.58415222168,-49.8757133483887,213.534225463867,1.05959331989288,0.0810910016298294,6.63642567815259e-05
"194",3587848704,3201607424,18535170048,14637129728,13166325760,1847671808,12877817856,6721645056,-1477339008,14596815872,56853596,3454782.75,102956.9296875,104.292022705078,93.0647125244141,538.782592773438,425.473876953125,382.720367431641,53.7083473205566,374.333984375,195.385589599609,-42.9434700012207,424.302001953125,1.65262722969055,0.100424043834209,0.00299279065802693
"195",528038208,442893696,2862048000,2001679744,2309553920,361454272,611302784,1152323584,-292335392,934318592,11138065,569640.4375,28142.861328125,105.234130859375,88.2654571533203,570.385131835938,398.920074462891,460.277130126953,72.0351791381836,121.828155517578,229.649627685547,-58.2602958679199,186.202835083008,2.21973443031311,0.113525152206421,0.00560870626941323
"196",26384672,26856832,106246336,39266544,312383360,10529171,16635506,25609820,-8484422,408260192,4584741,1056965.625,38448.1328125,28.5099010467529,29.0200939178467,114.804252624512,42.4293823242188,337.545166015625,11.3772735595703,17.9754600524902,27.6726360321045,-9.16782474517822,441.144683837891,4.95403242111206,1.14210200309753,0.0415459014475346
